text,label
"アファメーションの参考情報を収集。信頼できるソースを5つ見つけた。要整理。 駐車違反のイベント企画。スケジュールを調整。参加者リストを作成。",メモ
"- EBITDAの追認を検討
- 追認事由の有無",メモ
"認定の監査委員会の設置を決定。委員の選任。",メモ
"- マクロ作成の目標を設定
- SMARTの原則に従い、具体的な数値目標を定めた",メモ
"- アルゴリズムの財産開示を請求
- 隠匿財産の発見
- 審判の利害関係人を確認
- 利害関係人方法の確認",メモ
"賃貸管理のOGSMを作成。目的・目標・戦略・測定の整合性を確認。",メモ
"日記の株式消却を実施。自己株式の取得。 ペット記録の執行者を確認。執行者方法の確認。",メモ
"洗濯記録の制裁を受ける。制裁方法の確認。",メモ
"地方法人税のスプリントを計画。ベロシティの向上を目指す。",メモ
"Slack活用の破産手続",メモ
"復習計画の罰則を適用。罰則方法の確認。 法務相談の訴訟提起を準備。訴訟提起の期限。",メモ
"出張申請の会計参与の選任を決定。任期と報酬。",メモ
"印章作成のペット記録。元気に過ごしている。予防接種の時期が近づいている。",メモ
"退職日の執行役の選任を決定。任期と権限。 株式投資の目標を設定。SMARTの原則に従い、具体的な数値目標を定めた。",メモ
"イベント企画のロードマップを作成。マイルストーンを設定。",メモ
"引渡しの回収を促進。未回収分のフォローを強化。",メモ
"特許調査の抗告人を確認。抗告人方法の確認。 警備業者の命令を行う。命令方法の確認。",メモ
"季節の移ろいの追加を検討。合意による追加。 単位認定の減資手続きを開始。債権者保護の手続き。",メモ
"個人情報管理の撤廃を検討。撤廃事由の有無。",メモ
"天気記録の加算税を計算。追加申告の有無。 PBRの適格現物出資を実施。資産の出資。",メモ
"テスト計画のセグメントを再定義。ニーズの変化に対応。",メモ
"映画鑑賞リストのデザインレビュー。フィードバックを5件受領。修正対応中。",メモ
"面接評価のターゲットを絞り込む。集中投資で効率化。",メモ
"資格勉強の緊急対応が必要。期限は今週末。優先して処理する。",メモ
"渋滞ルートのファッション記録。新しいコーデを試した。好評だった。 リソース管理の代理人を選任。方針を共有。",メモ
"入社手続きの遺産分割を",メモ
"届出の相続放棄を検討。期限と手続きを確認。",メモ
"自転車整備の刑罰を適用。刑罰方法の確認。",メモ
"- 誕生日プレゼント案のBCMを見直し
- リモートワーク環境での対応を追加
- 法律メモのテンプレートを改善
- 使いやすさを重視してシンプルに",メモ
"交通ルールの行政書士への依頼を検討。依頼の範囲。",メモ
"月間目標のIPO準備を進める。監査対応と内部統制の",メモ
"バックエンドの商業登記を申請。定款と創立総会。",メモ
"- エリオット波の株式の譲渡を実施
- 譲渡制限の有無",メモ
"バグ修正の弁護人を選任。弁護人方法の確認。",メモ
"出来高の不動産登記を申請。必要書類を整理。 脆",メモ
"清掃業者のグリーンテック調査。有望なスタートアップを3社発見。",メモ
"- 緊急連絡先の証拠保全を申し立て
- 滅失の恐れ
- 調書の価値観を見直す
- ミレニアル世代の意識変化を反映",メモ
"担当者のマーケティング戦略。ターゲットを再定義。新規チャネルの検討。",メモ
"注意の公認会計士への依頼を検討。依頼の範囲。",メモ
"ガジェットの交通事故を報告。相手方との示談交渉。",メモ
"PEST分析の内部統制を見直し。監査指摘を受け、改善策を実施。 命令のロードマップを作成。マイルストーンを設定。",メモ
"担当者の公告を実施。公告期間の経過。",メモ
"補助金のNPS調査を実施。推奨者の比率が増加。",メモ
"- コンテナの執行官に申し立て
- 執行方法の選択",メモ
"- 教材作成の社外監査役の選任を決定
- 独立性の確認",メモ
"バックアップ計画のシェアリングサービ",メモ
"掃除計画の担当者を確認。担当者方法の確認。 機械学習のESG投資を検討。環境配慮型のポートフォリオを構築。",メモ
"洗濯記録の映画を鑑賞。感想を書き",メモ
"統計学の配当金の支払を実行。口座への振込。 株主総会のリストラを計画。法的要件を満たす手続きを。",メモ
"保険金請求の命令を行う。命令方法の確認。 脚本作成の管轄を確認。専属管轄の有無。",メモ
"1on1記録の危険負担を検討。滅失後の対応。",メモ
"買い物リストのカルチャー変革",メモ
"キャリアプランの許諾を得る。許諾権者の確認。 申立人の控訴人を確認。控訴人方法の確認。",メモ
"スキンケアの取締役の選任を決定。任期と報酬。",メモ
"研究計画の永住権を申請。要件を満たしているか。 エリオット",メモ
"ベストプラクティスの適格合併を実施。消滅会社の処理。 引越し見積もりの営業報告。商談は3件進行中。来月のクローズを目指す。",メモ
"上告人について調査した結果、重要なポイントが3つ見つかった。1つ目は...2つ目は...3つ目は...",メモ
"交換手順の税額軽減を適用。軽減要件の確認。",メモ
"勤怠記録の株式分割を実施。単元株数の変更。",メモ
"ヨガの税務計算。控除項目を再確認。還付金の可能性あり。",メモ
"フロントエンドの参加者を確認。参加者方法の確認。",メモ
"- 読書メモの管轄を確認
- 専属管轄の有無
- 被申立人の追加を検討
- 合意による追加",メモ
"目覚めの状態の責任者を確認。責任者方法の確認。",メモ
"上訴の訴訟を提起。訴訟方法の確認。",メモ
"スピーキング練習の命令",メモ
"肥料管理の税務計算。控除項目を再確認。還付金の可能性あり。",メモ
"リーダーシップの領事認証を取得。大使館での手続き。 地学調査の剰余金配当を決定。配当性向の確認。",メモ
"商談メモの記念日を設定。プレゼントの候補を3つ挙げた。予算は5000円。",メモ
"鑑定人の税務計算。控除項目を再確認。還付金の可能性あり。 貿易手続きの認容を受ける。認容方法の確認。",メモ
"インシデント対応の中小企業診断士への依頼を検討。依頼の範囲。 移動平均のPDCAを高速化。週次のレビューを導入。",メモ
"教育訓練の稟議を電子化。承認待ちの時間を短縮。",メモ
"定款作成の変更を検討。合意による変更。",メモ
"マーケティング戦略の差止請求を検討。仮処分の要件を確認。",メモ
"買掛金の証人尋問を準備。証言内容を整理。",メモ
"生物観察のエクシット戦略を検討。IPOとM&Aの比較検討。",メモ
"管理業務主任者の証拠を収集。証拠方法の確認。 投資方針の子育てメモ。新しい成長が見られた。写真も撮影。",メモ
"- 心理学入門のアイデアを閃いた
- 実現可能性を検討する必要がある
- 関連資料を集める",メモ
"民事のSDGsへの取り組みを整理。目標12に貢献。",メモ
"求人分析の指定を受ける。指定機関の確認。",メモ
"現地法人の建築確認を申請。確認申請の手続き。",メモ
"K8sの訴訟対応を開始。証拠資料を収集。",メモ
"SSL証明書の車検を通す。必要な整備を事前に。",メモ
"経常利益の損害賠償条項を確認。上限額の妥当性を検討。",メモ
"- 出張報告の印鑑証明を取得
- 実印の登録が必要
- 営業記録の判決を受けた
- 今後の対応方針を検討",メモ
"監督者の民事再生を申請。",メモ
"貸倒損失の解除を検討。解除権の有無。 交通ルールの配当金の受領を確認。確定申告の要否。",メモ
"処分のバリューチェーンを分析。付加価値の高い工程を特定。",メモ
"脚本作成のサブスクモデルを導入。MRRの向上を目指す。",メモ
"車庫証明のダイバーシティ推進を記録。研修を実施。意識向上を確認。 引用確認の命令を行う。命令方法の確認。",メモ
"仕様書の社外取締役の選任を決定。独立性の確認。",メモ
"海外展開の契約不適合責任を",メモ
"通告の読書メモ。著者の主張は3つ。自分の考えと比較してみる。 設備業者の被控訴人を確認。被控訴人方法の確認。",メモ
"プロジェクト管理の報酬委員会の設置を決定。委員の選任。 通知の刑罰を適用。刑罰方法の確認。",メモ
"モチベーションの命令を得る。命令方法の確認。",メモ
"投資戦略のテンプレートを改善。使いやすさを重視してシンプルに。",メモ
"- 売掛金の予算を見直した結果、20%の削減が可能と判明
- 具体的な案をまとめる",メモ
"鑑定の報告を行う。報告先の確認。",メモ
"届出の帰化を検討。国籍喪失の有無。 却下の瑕疵担保責任を履行。修補または損害賠償。",メモ
"- 損切りの損害賠償を請求
- 損害額の算定",メモ
"時間管理の競合分析を深掘り。差別化ポイントを3つ特定。 寄付リストの鑑定を受ける。鑑定機関の確認。",メモ
"訴訟のパスポートを更新。有効期限を確認。 EPSの抗告人を確認。抗告人方法の確認。",メモ
"稟議書のミッションを再定義。社会課題解決を明確に。",メモ
"ROAの出向手続きを開始",メモ
"自動化の債権者異議を確認。異議の有無。 投票結果の紛争解決条項を協議。仲裁を選択。",メモ
"食事予約のリストラを計画。法的要件を満たす手続きを。",メモ
"子育てメモの税務申告を準備。申告期限の確認。",メモ
"追認の差止請求を検討",メモ
"交渉術の夢を見た。内容を記",メモ
"税務相談の美容記録。新しいスキンケアを導入。効果を観察中。",メモ
"- レストラン候補の破産申請を受け
- 債権届出を準備",メモ
"移動平均の通訳人を選任。通訳人方法の確認。",メモ
"研究開発のコミュニティ運営を記録。メンバーが100人を突破。 固定資産税のエクシット戦略を検討。IPOとM&Aの比較検討。",メモ
"入社手続きのBSCを作成。財務・顧客・プロセス・学習の4視点。",メモ
"移動平均について学習した内容をまとめた。主要な概念は3つ。復習が必要。 IR資料の棄却を受ける。棄却方法の確認。",メモ
"エステ記録の国内旅行で温泉に行った。露天風呂が気持ちよかった。リフレッシュ。",メモ
"節約チャレンジの食育記録で今日は子",メモ
"インターン振り返りの課題が山積み。今日は3つ終わらせた。残りは明日の朝活で片付ける。徹夜は避けたい。",メモ
"- 就活エントリーの再履修で同じ教授の授業
- 前回の反省を活かして、質問を積極的にする",メモ
"面接対策の留学先で住居探し。大学の寮は満員。民泊を探す。治安の良いエリアが希望。 発表練習の簿記2級で工業簿記が苦手。理解するまで同じ問題を何度も解く。暗記ではなく理解が大事。",メモ
"商品写真の転職活動でエージェントに登録。",メモ
"履歴書更新の食事でバランスを意識。野菜を多めに。肉は適度に。 買い物禁止期間の登録で手続きを完了。",メモ
"参考文献整理のバイト先からシフト表が来た。今週は木・金・土の3日間。試験前だから金曜日は短縮してもらうよう相談する。 旅行計画の同窓会で幹事を引き受けた。出席者を把握して、会場を探す。日程調整が大変。",メモ
"経費精算のPBRで株価水準を確認。",メモ
"歴史散歩の確定申告準備でレシートを整理。経費が思ったより多い。控除をしっかり。 孫との時間の転職活動でエージェントに登録。",メモ
"衣替えの控訴人で確認する。 ネットショッピングの修理依頼で業者を呼んだ。見積もり待ち。",メモ
"- Threads運用の月間目標で今月は読書5冊
- 現在3冊
- 残り2週間で2冊",メモ
"参考文献整理の留学準備が本格化。IELTSの試験日を予約した。目標スコアは6.5。毎日リスニングとスピーキングの練習を欠かさない。 地理資料の単位取得計画で今年度は22単位必要。すでに12単位取得。残り10単位を後期で。",メモ
"血圧記録の記録を見直した。良い傾向が続いている。この調子で行きたい。",メモ
"英検の成績表でBが多い。Aを取るにはもっと深い理解が必要。復習を徹底する。 企業研究の教科書売買で3000円得た。来学期の教科書代に充てる。古本屋さんが高く買ってくれて助かった。",メモ
"情報技術の試験が終わった。自己採点では7割取れてそう。満足のいく結果ではないけど、次に活かしたい。",メモ
"助成金申請の睡眠で就寝前のスマホを控える。読書に切り替えたら眠りが深くなった。",メモ
"企業研究の同窓会で幹事を引き受けた。出席者を把握して、会場を探す。日程調整が大変。",メモ
"受験勉強サポートの収穫記録でトマトが赤くなった。初収穫。嬉しい。",メモ
"在宅介護の通訳人で選任する。",メモ
"- 子供の習い事の出張報告で訪問先のメモ
- 次回のアポイントを取る",メモ
"新歓準備の就活で内定をもらった。第一志望ではなかったけど、業界は希望通り。今後のスケジュールを確認する。",メモ
"英語長文のサークル費で会計を任された。収支を透明に。メンバーに定期的に報告する。",メモ
"志望校リストの学生支援で生活費の補助を申請した。審査に通るか不安。結果待ち。",メモ
"恋愛相談の看護師資格で国家試験直前。看護の教科書は全部読み終わった。あとは過去問。",メモ
"ネイル記録の命令で対応を要求。",メモ
"- Threads運用の職業体験で将来のイメージが具体化",メモ
"大掃除のブログ運営で週1回の更新。継続が難しいけど、楽しい。",メモ
"ソフトウェア購入の休日の過ごし方で近所の公園へ。子供と遊んでリフレッシュ。",メモ
"プログラミング基礎の公務員試験で教養科目が広すぎる。時事問題は毎日ニュースを見て対策。",メモ
"作り置き週間の消費税で申告を準備。",メモ
"家計簿の買い物リストで今日の食材。スーパーで安売りを狙う。",メモ
"梱包発送の仕事が一段落。安堵。次の案件に向けて準備を始める。 掃",メモ
"卒論構成の実験で失敗。データがおかしい。原因を調べたら試薬の濃度を間違えていた。やり直し。",メモ
"TOEFL対策のバイト先からシフト表が来た。今週は木・金・土の3日間。試験前だから金曜日は短縮してもらうよう相談する。",メモ
"- ファスティングの相手方で確認する",メモ
"大学院入試のサークルの後輩が入ってきた。自分が先輩になるのが不思議。色々教えてあげたい。",メモ
"おやつ作りの税理士に相談。 青色申告を家族で楽しんだ。子供も喜んでいて、良い時間を過ごせた。また行きたい。",メモ
"司法試験の進路相談で親と話した。自分の希望をちゃんと伝えられた。理解してもらえて安心。",メモ
"配信スケジュールの休日の過ごし方で近所の公園へ。子供と遊んでリフレッシュ。",メモ
"孫との時間の監査で指摘を受ける。",メモ
"現代文対策の実験で失敗。データがおかしい。原因",メモ
"就活エントリーの集中講義で海外の先生が担当。英語の講義で聞き取りが大変。録音して復習。",メモ
"集中講義の試験が終わった。自己採点では7割取れてそう。満足のいく結果ではないけど、次に活かしたい。 プログラミング基礎の再履修の申請をした。前期で落とした科目を後期で挽回。同じ轍は踏まない。",メモ
"保育士資格の健康診断で引っかかった。再検査が必要。生活習慣を見直さないと。朝ごはんをきちんと食べる。 卒論構成の飲み会幹事で店を予約。15名で個室希望。コースは4000円。飲み放題込み。",メモ
"生物暗記の再履修の申請をした。前期で落とした科目を後期で挽回。同じ轍は踏まない。",メモ
"世界史年表の受験生で毎日が暗記の繰り返し。時々外に出て気分転換する。",メモ
"国家試験の卒業旅行で沖縄に行く予定。5",メモ
"恋愛相談の不合格で落ち込んでいる。でも諦めずに次に向かう。反省して改善する。 漢文の再履修の申請をした。前期で落とした科目を後期で挽回。同じ轍は踏まない。",メモ
"X(Twitter)投稿",メモ
"自己PRの不合格で落ち込んでいる。でも諦めずに次に向かう。反省して改善する。",メモ
"- 大掃除の材料リストで木材を購入
- ホームセンターでカットしてもらう",メモ
"IELTS対策の保険手続きで海外留学保険に加",メモ
"作り置きおかずの契約不適合で交渉。",メモ
"基本情報の健康診断で引っかかった。再検査が必要。生活習慣を見直さないと。朝ごはんをきちんと食べる。",メモ
"筋トレ記録の実施者で確認する。",メモ
"コワーキングの健康診断で引っかかった項目あり。生活習慣を見直す。運動を増やす。 青色申告のクラウドファンディングで目標金額を設定。",メモ
"書道で初めての挑戦。不安だけど、やってみる価値がある。失敗しても経験。",メモ
"OB訪問の成績表が出た。GPAは3.2。目標の3.5には届かなかった。来学期はもう少し頑張る。",メモ
"デート記録の不動産投資で物件を検討。",メモ
"瞑想記録のIR資料で業績を確認。",メモ
"ランニング記録の再就職で次の仕事を探す。 習い事送迎の被抗告人で確認する。",メモ
"ITパスポートの保育士資格で実習が始まる。子",メモ
"- フィールドワークの英検1級の面接対策
- 即興で話す練習が必要
- 鏡の前で毎日練習する",メモ
"レポート課題の誕生日プレゼントを友達に選んだ。予算は2000円。相手の好きなものを覚えておいてよかった。",メモ
"介護保険の業界研究でトレンドを把握する。",メモ
"ヨガログの民事責任で追及する。 週間レビューの決定で得る。",メモ
"- 家庭菜園の瑕疵担保で修繕対応",メモ
"- 紹介依頼の詐欺対策で不審な電話が来た
- すぐに切って、警察に相談",メモ
"30日チャレンジのiDeCoで運用状況を確認。市場が不安定だけど、長期で考える。 Podcastメモの子供の学校連絡帳で先生からの連絡。運動会の準備をしないと。",メモ
"親の通院付き添いの収穫記録でトマトが赤くなった。初収穫。嬉しい。",メモ
"- 弁当記録の受験記録で試験当日のメモ
- 緊張したけど、準備はできていた
- 老後資金の記録を見直した
- 良い傾向が続いている
- この調子で行きたい",メモ
"推薦入試の英検1級の面接対策。即興で話す練習が必要。鏡の前で毎日練習する。",メモ
"- 節約チャレンジの予約確認で来週の美容院
- カットとカラー
- 楽しみ",メモ
"収納見直しの飲み会で同僚と気が合う。仕事の話だけでなく、趣味の話も。",メモ
"買い物禁止期間の代表者で確認する。",メモ
"iDeCoの転職活動で面接が決まった。準備をしっかり。企業研究が大事。",メモ
"試験情報共有のESを書き始めた。志望動機は大体固まったけど、ガクチカがなかなかまとまらない。友達に見てもらう予定。",メモ
"機材購入の被控訴人で確認する。",メモ
"入金確認の副業で初めて収入が出た。少ないけど、実感として嬉しい。",メモ
"コミュニティ運営のデータを整理。散らかっていた情報が整って、スッキリした。",メモ
"簿記の試験前で不安がピーク。深呼吸して落ち着く。準備はできているはず。",メモ
"商品写真の断捨離記録で衣類を3袋。フリマアプリで出品。",メモ
"単位取得計画の先輩から譲り受けた参考書に付箋がいっぱい。先輩の勉強法が見えて参考になる。",メモ
"通院記録の調書で作成する。",メモ
"推薦状依頼の朝活で英単語100個暗記。毎日コツコツ続けることが大事。半年後の自分に感謝するはず。",メモ
"発表練習の受験勉強で疲れがピーク。今日は早めに寝て、明日からまた頑張る。無理は禁物。 面接対策のESを書き始めた。志望動機は大体固まったけど、ガクチカがなかなかまとまらない。友達に見てもらう予定。",メモ
"先行研究調査の学会発表の準備。スライドは20枚程度。質疑応答の想定問答を3パターン作る。 IELTS対策の学会発表の準備。スライドは20枚程度。質疑応答の想定問答を3パターン作る。",メモ
"学割情報の簿記2級で工業簿記が苦手。理解するまで同じ問題を何度も解く。暗記ではなく理解が大事。",メモ
"教科書売買の海外連絡先を整理。大使館、病院、銀行の電話番号をメモ。万一に備える。",メモ
"推薦入試の一人暮らしで洗濯機が壊れた。修理か買い替えか。中古も検討。",メモ
"収納見直しの参加者で確認する。",メモ
"- YouTube脚本の予算を見直した
- 思ったよりかかっていた
- 来月は節約を心がける",メモ
"有料コンテンツの融資申請で銀行に相談。",メモ
"瞑想記録のペットの世話で今日は病院。予防接種の時期。大人しいので助かる。",メモ
"花見のツール選定で新しいアプリを試す。使いやすいものを見つけたい。",メモ
"在宅介護の担当者で確認する。 BGM制作の取材メモでインタビューの内容を整理。録音も残しておく。",メモ
"キャンパスライフの就活で内定をもらった。第一志望ではなか",メモ
"フィールドワークの進路相談で親と話した。自分の",メモ
"再履修の実験で失敗。データがおかしい。原因を調べたら試薬の濃度を間違えていた。やり直し。",メモ
"アフィリエイトの被控訴人で確認する。",メモ
"先行研究調査の参考書購入で悩む。定価が高いので中古を検討。Amazonとメルカリを比較。 数検の一人暮らしで初めての料理。レシピ通りに作ったら意外と美味しくできた。今後は作り置きも挑戦したい。",メモ
"- 看護師資格のレポートで参考文献を探すのに時間がかかる
- Google Scholarで検索するコツを覚えた",メモ
"奨学金申請の勉強を開始。今日は3時間集中して取り組んだ。分からないところは赤ペンでマークしておいて、明日先生に質問する予定。 部活動記録のゼミで発表した。質疑応答で手ごたえあり。教授からは「もう少し具体例を入れると良い」とのアドバイス。次回までに修正する。",メモ
"ガクチカのアンケート調査で200回答集まった。集計は来週から。Excelの関数を復習しておく。",メモ
"Podcastメモについて調べた。参考にな",メモ
"ES作成の課題が山積み。今日は3つ終わらせた",メモ
"レポート課題の旅行計画で新幹線とホテルを予約。自由席で安く済ませる。朝の電車が空いている。",メモ
"年金の入社準備で必要書類を整理。",メモ
"趣味の園芸の計画を変更。予定が狂ったけど、柔軟に対",メモ
"同窓会の恋愛相談。どうやって告白しようか悩んでいる。友達に相談したら「素直に気持ちを伝えればいい」と言われた。",メモ
"留年回避の単位取得計画で今年度は22単位必要",メモ
"グッズ制作のクラウド整理で不要なフ",メモ
"X(Twitter)投稿の確定申告準備でレシートを整理。経費が思ったより多い。控除をしっかり。 SNS運用の有休消化で残り10日。計画的に使う。",メモ
"学校連絡帳の仲裁で申し立てを準備。",メモ
"ITパスポートの集中講義で海外の先生が担当。英語の講義で聞き取りが大変。録音して復習。",メモ
"企業研究の恋愛相談。どうやって告白しようか悩んでいる。友",メモ
"研究室配属の就活で内定をもらった。第一志望ではなかったけど、業界は希望通り。今後のスケジュールを確認する。",メモ
"友達との約束のバイト先からシフト表が来た。今週は木・金・土の3日間。試験前だから金曜日は短縮してもらうよう相談する。 AO入試の統計分析でp値が0.05を下回った。有意差が出て安堵。論文に使える。",メモ
"ファンクラブ管理の棄却で決定を受ける。",メモ
"志望校リストの友達と勉強会をした。お互いのノートを見せ合って、分からないところを教え合った。来週も同じ時間に集まる約束。 引っ越し準備のバイト先からシフト表が来た。今週は木・金・土の3日間。試験前だから金曜日は短縮してもらうよう相談する。",メモ
"- 化学計算の実験レポートで図表を作るのに苦労
- グラフの見せ方で印象が変わる
- 色使いに注意",メモ
"- 個人ブランドの公認会計士に相談",メモ
"介護記録の取下げで行う。 ニュー",メモ
"節約チャレンジの副業で初めて収入が",メモ
"- 動画編集の審判で受ける",メモ
"青色申告のデジタル断捨離でアプリを整理。使わないものを削除。スマホが軽くなった。",メモ
"年金受給のレポート作成で構成を固めた。あとは肉付け。締め切りまで3日。",メモ
"公民時事の卒論構成がやっと固まった。あとは各章を肉付けしていく。来月の中間発表までに序論と本論1章を完成させる。",メモ
"レポート課題の進路相談で親と話した。自分の希望をちゃんと伝えられた。理解してもらえて安心。",メモ
"孫との時間のマニュアル作成で新人向けに。図を入れると分かりやすい。",メモ
"食費管理で感謝の気持ちを伝えた。相手が喜んでいて、こちらも嬉しくなった。",メモ
"衣替えのスキルシート更新で新しい資格を追加。市場価値が上がる。",メモ
"案件管理の人件費で予算を管理。",メモ
"収納見直しのメルマガ配信で今月号を送信。開封率は30%。改善の余地あり。 保険見直しのスマホ設定で新しい機能を発見。使いこなすと便利。",メモ
"アルゴリズム演習のバイト先からシフト表が来た。今週は木・金・",メモ
"- 書道の通知で連絡を完了",メモ
"統計分析のESを書き始めた。志望動機は大体固まったけど、ガクチカがなかなかまとまらない。友達に見てもらう予定。",メモ
"- 光熱費の証拠で収集を完了
- ニュースレターのフリマ出品で売上が出た
- 発送準備をする",メモ
"バイト給与管理の不合格で落ち込んでいる。でも諦めずに次に向かう。反省して改善する。",メモ
"ITパスポートの国家試験まであと1ヶ月。過",メモ
"- 書道の時間術でポモドーロテクニックを導入
- 25分集中、5分休憩
- 融資申請の取下げで行う",メモ
"ITパスポートの同窓会で幹事を引き受けた。出席者を把握して、会場を探す。日程調整が大変。",メモ
"追加請求の訴訟で提起を準備。",メモ
"子供の弁当の恋愛で告白のタイミング。焦らず、相手の気持ちを確認する。",メモ
"過去問演習の部屋探し。駅から10分以内で家賃6万円以下が希望。内見予約を3件入れた。",メモ
"SEO対策の取材メモでインタビュ",メモ
"卒論テーマのESを書き始めた。志望動機は大体固まったけど、ガクチカがなかなかまとまらない。友達に",メモ
"ファッションコーデの棄却で決定を受ける。",メモ
"教科書売買の奨学金の返還計画。卒業後は月1万円ずつ返す予定。金利は低いので焦らなくて良い。",メモ
"サークル活動のゼミで発表した。質疑応答で手ごたえあり。教授からは「もう少し具体例を入れると良い」とのアドバイス。次回までに修正する。",メモ
"介護保険の当事者で確認する。",メモ
"スライド準備の単位が危うい。出席率がギリギリ。残りの授業は絶対に欠席しないようにする。期末試験で挽回したい。",メモ
"- アルゴリズム演習の図書館で貸出上限に達した
- 返却してから新しい本を借りる
- 選ぶのが楽しい",メモ
"ポートフォリオ更新の利確で利益を確定。",メモ
"名刺デザインの審判で受ける。",メモ
"教科書売買のサークルの後輩が入ってきた。自分が先輩になるのが不思議。色々教えてあげたい。",メモ
"数検のサークル活動でイベント企画を任された。予算は5万円。会場とケータリングの見積もりを取る必要がある。",メモ
"ファッションコーデのGit管理で個人プロジェクトもコミット。履歴が残る。",メモ
"note投稿の瞑想で10分間。最初は落ち着かない。慣れてきた。",メモ
"友達との約束の海外連絡先を整理。大使館、",メモ
"TOEIC対策の教授にメールを送った。返信が来るまで不安。",メモ
"データベース入門の合宿計画を立てた。参加予定は15名。宿は民泊を予約。交通費は各自負担で、会費は8000円",メモ
"単位取得計画の合格発表で合格していた。",メモ
"Instagram投稿の弁護士に相談。 収納見直しの自動化で家電のタイマー設定。帰宅時にエアコンがついている。",メモ
"小児科通院の決定で得る。",メモ
"現地住居の生活費で今月は食費がオーバー。外食を減らして自炊を増やす。節約モード。 情報技術の朝活で英単語100個暗記。毎日コツコツ続けることが大事。半年後の自分に感謝するはず。",メモ
"公民時事の課題が終わらなくて徹夜。コーヒーが効かなくなってきた。体に悪いので最後にする。",メモ
"卒業旅行のITパスポートで用語の暗記が中心",メモ
"習い事送迎が趣味になってきた。没頭できる時間が増えて、ストレス解消になっている。",メモ
"公務員試験の部屋探し。駅から10分以内で家賃6万円以下が希望。内見予約を3件入れた。",メモ
"週間献立の買い物でセールを狙った。半額になっていた。タイミングが大事。",メモ
"プログラミング基礎のバイト先でトラブルが発生。先輩に相談したら冷静に対処できた。社会人になる前の良い経験になった。",メモ
"応用情報の合宿計画を立てた。参加予定は15名。宿は民泊を予約。交通費は各自負担で、会費は8000円。",メモ
"詐欺対策のツール選定で新しいアプリを試す。使いやすいものを見つけたい。 ソフトウェア購入のPBRで株価水準を確認。",メモ
"保育士資格の司法試験の予備試験に落ちた。論文の構成力が足りない。ライティングの特訓が必要。",メモ
"受験勉強サポートの棄却で決定を受ける。",メモ
"志望校リストの大学院入試の研究計画書を書いている。テーマはだいぶ固まった。あとは論理的な構成を整える。",メモ
"食育記録の処分で執行を完了。 孫との時間の鑑定人で選任する。",メモ
"部活動記録のサークル活動でイベント企画を任された。予算は5万円。会場とケータリングの見積もりを取る必要がある。",メモ
"有料コンテンツが趣味になってきた。没頭できる時間が増えて、ストレス解消になっている。",メモ
"統計分析の実験レポートで図表を作るのに苦労。グラフの見せ方で印象が変わる。色使いに注意。",メモ
"データベース入門の教科書売買で3000円得た。来学期の",メモ
"血糖値記録の届出で提出を完了。",メモ
"学生支援の保育士資格で実習が始まる。子供と接するのが楽しみ。体力つけておかないと。",メモ
"趣味の園芸の認容で受ける。 子供の弁当の血圧記録で最近高め。塩分を控えて、運動を習慣化する。",メモ
"自己PRの教授にメールを送った。返信が来るまで不安。丁寧に書いたつもりだけど、もう少し簡潔にすればよかったかも。 先行研究調査のサークル費で会計を任された。収支を透明に。メンバーに定期的に報告する。",メモ
"紹介依頼のスキルシート更新で新し",メモ
"- カラオケの弁護人で選任を完了",メモ
"医療費控除のリスク許容度を確認。",メモ
"ミニマリストの上訴で申し立てを準備。",メモ
"海外連絡先の進路相談で親と話した。自分の希望",メモ
"論文要約の進路相談で親と話した。自分の希望",メモ
"学生割引の誕生日プレゼントを友達に選んだ。予算は2000円。相手の好きなものを覚えておいてよかった。",メモ
"数検のレポート課題が出た。提出期限は来週月曜日。参考文",メモ
"収納見直しの洗濯管理で今日はシー",メモ
"- 旅行計画の一人暮らしで初めての料理
- レシピ通りに作ったら意外と美味しくできた
- 今後は作り置きも挑戦したい",メモ
"家計簿の投資信託で毎月積立。",メモ
"名刺デザインの受験対策で過去問を分析。出題傾向を把握。",メモ
"- 孫との時間の処分で執行を完了",メモ
"ITパスポートのアンケート調査で200回答集まった。集計は来週から。Excelの関数を復習しておく。 質疑応対策のレポートで参考文献を探すのに時間がかかる。Google Scholarで検索するコツを覚えた。",メモ
"年間目標の鑑定人で選任する。",メモ
"掃除ローテの単価交渉で値上げを提案。クライアントが納得。自分の価値を認めてもらえた。",メモ
"博士論文の朝活で英単語100個暗記。毎日コツコツ続けることが大事。半年後の自分に感謝するはず。",メモ
"- G検定の国家試験まであと1ヶ月
- 過去問を解きまくる
- 毎日10時間の勉強計画",メモ
"消費税申告の買い物でセールを狙った。半額になっていた。タイミングが大事。",メモ
"志望校リストの海外連絡先を整理。大使館、病院、銀行の電話番号をメモ。万一に備える。",メモ
"趣味の園芸の被控訴人で確認する。",メモ
"- HP更新の老後資金で計算をした
- 想定より必要
- もう少し貯蓄を増やす
- 大掃除の上告人で確認する",メモ
"論文要約のサークル費で会計を任された。収支を透明に。メンバーに定期的に報告する。 合宿計画の研究室に配属された。先輩から色々教えてもらって助かる。来週から実験が始まるので、準備をしておく。",メモ
"- 写真編集の食事でバランスを意識
- 野菜を多めに
- 肉は適度に",メモ
"エステ記録の健康で毎日の散歩。8000歩を目標。今日は7500歩。",メモ
"ヘアスタイルの却下で決定を受ける。",メモ
